"phone_number","attempted","attempts","disposition","support_hopper","environment_thermometer"
"5477361523",TRUE,1,"no answer",,
"6354725796",TRUE,2,"no answer",,
"3465193546",TRUE,1,"survey complete","somewhat support","6"
"6475428715",TRUE,2,"no answer",,
"7284586384",TRUE,2,"survey complete","neither support nor oppose","9"
"9185789857",TRUE,1,"no answer",,
"8148196512",TRUE,1,"no answer",,
"9515148147",TRUE,1,"no answer",,
"9529487543",TRUE,1,"no answer",,
"1486916928",TRUE,1,"survey complete","neither support nor oppose","6"
"7829479167",TRUE,2,"survey complete","strong support","5"
"3945384138",TRUE,1,"survey complete","somewhat oppose","8"
"8593586594",TRUE,1,"survey complete","somewhat oppose","4"
"8912379654",TRUE,2,"no answer",,
"3165848643",TRUE,2,"no answer",,
"1389768126",TRUE,2,"survey complete","somewhat oppose","5"
"6834511478",TRUE,1,"no answer",,
"9252137134",TRUE,1,"no answer",,
"2879458932",TRUE,2,"survey complete","strong support","2"
"7618563158",TRUE,1,"no answer",,
"5486751768",TRUE,2,"no answer",,
"1457988376",TRUE,1,"no answer",,
"7834252631",TRUE,1,"no answer",,
"2341346371",TRUE,1,"no answer",,
"4753214579",TRUE,1,"no answer",,
"6357265389",TRUE,1,"survey complete","somewhat oppose","refused"
"4872177652",TRUE,1,"no answer",,
"6585712986",TRUE,2,"survey complete","neither support nor oppose","9"
"9534931756",TRUE,1,"no answer",,
"4382581845",TRUE,2,"survey complete","neither support nor oppose","9"
"6175262639",TRUE,1,"no answer",,
"2896326458",TRUE,1,"no answer",,
"1396428463",TRUE,1,"no answer",,
"3299538653",TRUE,2,"no answer",,
"2648526248",TRUE,1,"no answer",,
"5814868572",TRUE,2,"survey complete","strong support","10"
"2148157216",TRUE,1,"no answer",,
"9582898431",TRUE,1,"no answer",,
"4153456783",TRUE,1,"no answer",,
"1938579156",TRUE,1,"survey complete","somewhat support","4"
"1831946192",TRUE,2,"no answer",,
"9856321947",TRUE,2,"no answer",,
"3728619586",TRUE,2,"no answer",,
"8479365629",TRUE,2,"no answer",,
"9388397423",TRUE,1,"survey complete","somewhat oppose","5"
"1533275713",TRUE,1,"survey complete","somewhat oppose","5"
"6523598135",TRUE,1,"no answer",,
"9647329642",TRUE,1,"no answer",,
"1241252417",TRUE,1,"survey complete","somewhat oppose","5"
"1233941697",TRUE,1,"no answer",,
"7299748452",TRUE,1,"no answer",,
"2532374138",TRUE,1,"no answer",,
"1863864816",TRUE,1,"no answer",,
"9571893475",TRUE,1,"no answer",,
"5216252963",TRUE,1,"survey complete","somewhat support","10"
"9135789384",TRUE,1,"no answer",,
"4165374792",TRUE,1,"no answer",,
"4366126278",TRUE,1,"no answer",,
"7965736873",TRUE,2,"survey complete","strong support","8"
"5929434217",TRUE,1,"no answer",,
"2849849478",TRUE,2,"no answer",,
"5136352853",TRUE,1,"no answer",,
"8319836578",TRUE,2,"no answer",,
"2839528432",TRUE,1,"survey complete","neither support nor oppose","3"
"9244576814",TRUE,1,"no answer",,
"2485731843",TRUE,2,"no answer",,
"4562864653",TRUE,2,"no answer",,
"4236826235",TRUE,1,"no answer",,
"2848798139",TRUE,1,"no answer",,
"3812136198",TRUE,1,"no answer",,
"2542367218",TRUE,2,"no answer",,
"7543488275",TRUE,1,"no answer",,
"2347215179",TRUE,1,"no answer",,
"7857648294",TRUE,2,"no answer",,
"2486486218",TRUE,2,"survey complete","strong support","10"
"4312758957",TRUE,1,"no answer",,
"6121737894",TRUE,1,"survey complete","somewhat oppose","8"
"3898625431",TRUE,2,"no answer",,
"2764382971",TRUE,1,"no answer",,
"3657589154",TRUE,1,"no answer",,
"5385875637",TRUE,1,"no answer",,
"5349166538",TRUE,1,"no answer",,
"2586415913",TRUE,1,"survey complete","strong support","4"
"5896758592",TRUE,1,"no answer",,
"9526378941",TRUE,1,"survey complete","neither support nor oppose","9"
"6985973598",TRUE,2,"survey complete","somewhat oppose","10"
"5983545421",TRUE,2,"no answer",,
"4122376842",TRUE,1,"no answer",,
"5976294251",TRUE,1,"survey complete","refused","9"
"8758573915",TRUE,1,"no answer",,
"3641238952",TRUE,1,"no answer",,
"3854581479",TRUE,1,"no answer",,
"6521877384",TRUE,1,"no answer",,
"3864294912",TRUE,1,"no answer",,
"4136256531",TRUE,1,"no answer",,
"8915894216",TRUE,1,"no answer",,
"5845761243",TRUE,1,"no answer",,
"4937247615",TRUE,2,"no answer",,
"5424129536",TRUE,1,"no answer",,
"2366739821",TRUE,1,"no answer",,
"7515692495",TRUE,1,"no answer",,
"4793915879",TRUE,1,"no answer",,
"6782949753",TRUE,2,"no answer",,
"1523954892",TRUE,1,"survey complete","neither support nor oppose","9"
"8161296917",TRUE,1,"no answer",,
"2478518725",TRUE,2,"no answer",,
"2469328367",TRUE,1,"survey complete","somewhat oppose","5"
"6495476175",TRUE,1,"no answer",,
"7952879857",TRUE,1,"no answer",,
"4366911745",TRUE,2,"survey complete","somewhat support","5"
"9858697134",TRUE,1,"no answer",,
"2141685296",TRUE,1,"no answer",,
"5988432358",TRUE,2,"no answer",,
"7139489672",TRUE,2,"no answer",,
"5182346287",TRUE,1,"no answer",,
"9789847429",TRUE,2,"no answer",,
"1698341683",TRUE,1,"survey complete","somewhat oppose","3"
"5692571589",TRUE,1,"survey complete","somewhat oppose","5"
"8416381263",TRUE,1,"no answer",,
"2872735693",TRUE,2,"no answer",,
"1356386591",TRUE,1,"no answer",,
"9815325423",TRUE,2,"no answer",,
"5814121589",TRUE,1,"no answer",,
"1434521653",TRUE,1,"no answer",,
"5183487619",TRUE,1,"survey complete","neither support nor oppose","9"
"7136487456",TRUE,2,"no answer",,
"3161361863",TRUE,1,"no answer",,
"8138278795",TRUE,1,"no answer",,
"5715295391",TRUE,1,"no answer",,
"8474972341",TRUE,1,"no answer",,
"1797634389",TRUE,2,"survey complete","somewhat support","8"
"3517386498",TRUE,1,"survey complete","neither support nor oppose","9"
"8219355187",TRUE,1,"no answer",,
"7417132739",TRUE,1,"no answer",,
"3475725643",TRUE,1,"survey complete","neither support nor oppose","8"
"4724293814",TRUE,2,"no answer",,
"2952595498",TRUE,1,"no answer",,
"8914287389",TRUE,1,"no answer",,
"2898799863",TRUE,1,"no answer",,
"2847694127",TRUE,1,"no answer",,
"6987653568",TRUE,1,"no answer",,
"8718791697",TRUE,2,"no answer",,
"2585273574",TRUE,2,"no answer",,
"2182969453",TRUE,1,"no answer",,
"1846726345",TRUE,1,"no answer",,
"7294318742",TRUE,1,"no answer",,
"7656385826",TRUE,1,"no answer",,
"9142745187",TRUE,2,"survey complete","somewhat support","8"
"1491257538",TRUE,1,"no answer",,
"8139436978",TRUE,2,"survey complete","somewhat oppose","6"
"3791377812",TRUE,1,"no answer",,
"2131658692",TRUE,1,"no answer",,
"1472353516",TRUE,1,"no answer",,
"2418695671",TRUE,1,"no answer",,
"5898453586",TRUE,1,"survey complete","somewhat support","8"
"9163499631",TRUE,1,"survey complete","neither support nor oppose","10"
"1583876529",TRUE,1,"no answer",,
"6892138495",TRUE,1,"no answer",,
"8547964613",TRUE,1,"no answer",,
"2545365164",TRUE,1,"no answer",,
"8174536479",TRUE,1,"no answer",,
"8634959286",TRUE,1,"no answer",,
"2584159167",TRUE,1,"no answer",,
"1939429468",TRUE,1,"no answer",,
"3691876537",TRUE,1,"survey complete","somewhat support","9"
"8766281423",TRUE,1,"no answer",,
"7911434128",TRUE,1,"no answer",,
"4167182437",TRUE,1,"survey complete","neither support nor oppose","9"
"5842911928",TRUE,1,"survey complete","neither support nor oppose","5"
"7934575319",TRUE,1,"no answer",,
"3277947139",TRUE,2,"no answer",,
"1396191839",TRUE,1,"no answer",,
"2982592978",TRUE,1,"no answer",,
"3698756129",TRUE,1,"no answer",,
"3542845432",TRUE,1,"survey complete","somewhat support","9"
"8163215729",TRUE,2,"survey complete","neither support nor oppose","7"
"3148266852",TRUE,1,"survey complete","neither support nor oppose","9"
"7593645169",TRUE,1,"survey complete","somewhat oppose","10"
"8176899514",TRUE,1,"no answer",,
"2499618214",TRUE,1,"no answer",,
"7325624218",TRUE,2,"survey complete","somewhat oppose","6"
"3684879458",TRUE,1,"no answer",,
"9425931423",TRUE,1,"survey complete","somewhat support","9"
"1282619487",TRUE,1,"partial survey","neither support nor oppose",
"5896549182",TRUE,1,"no answer",,
"7452513589",TRUE,1,"no answer",,
"3252813614",TRUE,1,"survey complete","neither support nor oppose","9"
"6798925981",TRUE,1,"no answer",,
"6325731439",TRUE,1,"survey complete","strong support","8"
"6745324689",TRUE,2,"no answer",,
"8769274812",TRUE,1,"no answer",,
"8261296854",TRUE,1,"no answer",,
"2684258269",TRUE,1,"no answer",,
"8315182371",TRUE,1,"survey complete","somewhat oppose","9"
"4615782693",TRUE,1,"survey complete","somewhat support","7"
"5961481524",TRUE,1,"no answer",,
"7369826145",TRUE,1,"no answer",,
"4266249547",TRUE,2,"survey complete","strongly oppose","10"
"8617426783",TRUE,1,"survey complete","strong support","refused"
"7151936829",TRUE,2,"no answer",,
"7599821682",TRUE,1,"no answer",,
"1786456954",TRUE,1,"no answer",,
"3463868297",TRUE,1,"survey complete","refused","1"
"8371498152",TRUE,1,"no answer",,
"3925362914",TRUE,1,"no answer",,
"6421769621",TRUE,1,"no answer",,
"5636973165",TRUE,1,"no answer",,
"5623968569",TRUE,1,"no answer",,
"7322591254",TRUE,1,"survey complete","strong support","7"
"5398954731",TRUE,2,"survey complete","somewhat oppose","5"
"8724177246",TRUE,1,"survey complete","neither support nor oppose","8"
"8455211543",TRUE,2,"no answer",,
"5791791329",TRUE,1,"no answer",,
"5729618237",TRUE,1,"survey complete","neither support nor oppose","5"
"9382439148",TRUE,1,"no answer",,
"8268928295",TRUE,1,"survey complete","somewhat oppose","7"
"6712981249",TRUE,1,"no answer",,
"6539262463",TRUE,2,"no answer",,
"4695124698",TRUE,1,"survey complete","strongly oppose","8"
"9281476781",TRUE,1,"no answer",,
"4195137421",TRUE,1,"survey complete","strong support","5"
"5192933596",TRUE,1,"no answer",,
"2485988735",TRUE,2,"no answer",,
"1271836784",TRUE,1,"no answer",,
"4593723924",TRUE,1,"no answer",,
"8966158369",TRUE,2,"no answer",,
"7257362571",TRUE,1,"survey complete","somewhat support","9"
"8679248465",TRUE,1,"survey complete","neither support nor oppose","8"
"6187961648",TRUE,1,"survey complete","neither support nor oppose","8"
"9355168261",TRUE,1,"survey complete","neither support nor oppose","7"
"9659541792",TRUE,2,"no answer",,
"2156132416",TRUE,1,"survey complete","somewhat support","8"
"3267157496",TRUE,2,"no answer",,
"8372451723",TRUE,1,"no answer",,
"5148241748",TRUE,1,"survey complete","somewhat support","5"
"2757144739",TRUE,1,"no answer",,
"6711746819",TRUE,1,"no answer",,
"9186756794",TRUE,1,"no answer",,
"5736481392",TRUE,1,"no answer",,
"3281843164",TRUE,1,"no answer",,
"7157811763",TRUE,1,"no answer",,
"1635724986",TRUE,1,"no answer",,
"5363591834",TRUE,1,"no answer",,
"6746711843",TRUE,1,"no answer",,
"7635819246",TRUE,1,"no answer",,
"1626739274",TRUE,1,"no answer",,
"3485193569",TRUE,2,"no answer",,
"7454363769",TRUE,1,"no answer",,
"5324929125",TRUE,2,"no answer",,
"4594974916",TRUE,1,"no answer",,
"3472492793",TRUE,2,"survey complete","somewhat oppose","9"
"9712845962",TRUE,1,"survey complete","strong support","5"
"8431756341",TRUE,1,"no answer",,
"6934174365",TRUE,1,"no answer",,
"7212141468",TRUE,1,"survey complete","somewhat support","9"
"6744166127",TRUE,1,"no answer",,
"5471539147",TRUE,1,"survey complete","somewhat support","9"
"5276191892",TRUE,1,"no answer",,
"3859574216",TRUE,1,"no answer",,
"4823291943",TRUE,2,"no answer",,
"1837828649",TRUE,1,"no answer",,
"9282353594",TRUE,1,"no answer",,
"4792547459",TRUE,2,"no answer",,
"7988924312",TRUE,1,"no answer",,
"1895622536",TRUE,1,"no answer",,
"9212392918",TRUE,2,"no answer",,
"5141252817",TRUE,1,"survey complete","strong support","10"
"9615496597",TRUE,1,"no answer",,
"3177451827",TRUE,1,"survey complete","somewhat support","5"
"9782457925",TRUE,1,"no answer",,
"9841246427",TRUE,2,"no answer",,
"4512852164",TRUE,1,"no answer",,
"1687834182",TRUE,1,"survey complete","somewhat oppose","10"
"9341985738",TRUE,2,"no answer",,
"2744574783",TRUE,1,"survey complete","somewhat oppose","7"
"1592913628",TRUE,1,"no answer",,
"8952933457",TRUE,2,"no answer",,
"1637512891",TRUE,1,"no answer",,
"8415734728",TRUE,1,"no answer",,
"4188318237",TRUE,1,"survey complete","somewhat oppose","9"
"3575266513",TRUE,2,"no answer",,
"4392943891",TRUE,1,"no answer",,
"3582561728",TRUE,1,"survey complete","strong support","9"
"8273897451",TRUE,1,"no answer",,
"7923748356",TRUE,1,"no answer",,
"6828967298",TRUE,1,"no answer",,
"5974675841",TRUE,1,"survey complete","strong support","9"
"7485625396",TRUE,1,"no answer",,
"3174895863",TRUE,1,"no answer",,
"5674677956",TRUE,2,"survey complete","somewhat support","8"
"6198516745",TRUE,1,"no answer",,
"6825896425",TRUE,1,"no answer",,
"8317968734",TRUE,1,"survey complete","strong support","9"
"3292671543",TRUE,2,"no answer",,
"8133253628",TRUE,1,"survey complete","strongly oppose","9"
"9144984826",TRUE,1,"survey complete","neither support nor oppose","5"
"4895134793",TRUE,1,"no answer",,
"4123762741",TRUE,2,"no answer",,
"6386517381",TRUE,2,"no answer",,
"9159248749",TRUE,1,"no answer",,
"6488126235",TRUE,1,"no answer",,
"9172585987",TRUE,1,"no answer",,
"5185868946",TRUE,1,"survey complete","strong support","9"
"3189283927",TRUE,1,"survey complete","neither support nor oppose","10"
"4872513975",TRUE,1,"no answer",,
"7399257984",TRUE,1,"no answer",,
"3962488796",TRUE,1,"no answer",,
"5798798372",TRUE,1,"no answer",,
"3473245294",TRUE,1,"survey complete","somewhat oppose","10"
"7486734976",TRUE,1,"no answer",,
"1439172879",TRUE,1,"survey complete","strong support","10"
"7295182681",TRUE,1,"no answer",,
"5962389741",TRUE,1,"no answer",,
"7919287128",TRUE,1,"no answer",,
"4923793715",TRUE,1,"no answer",,
"7362163297",TRUE,2,"no answer",,
"2672852358",TRUE,2,"no answer",,
"5865183428",TRUE,1,"partial survey","somewhat support",
"8236791694",TRUE,1,"no answer",,
"5846825491",TRUE,1,"no answer",,
"6755429713",TRUE,1,"no answer",,
"9712848936",TRUE,1,"no answer",,
"6739734258",TRUE,1,"survey complete","strongly oppose","9"
"7153246437",TRUE,1,"no answer",,
"4311827846",TRUE,1,"no answer",,
"6848351387",TRUE,2,"survey complete","somewhat oppose","9"
"6213655298",TRUE,1,"no answer",,
"4684328542",TRUE,2,"survey complete","somewhat oppose","7"
"9421328576",TRUE,1,"no answer",,
"7621741453",TRUE,1,"no answer",,
"5688766294",TRUE,1,"no answer",,
"9844678679",TRUE,1,"no answer",,
"5842643586",TRUE,1,"no answer",,
"7313961387",TRUE,1,"no answer",,
"3415728495",TRUE,1,"survey complete","somewhat support","9"
"2436139328",TRUE,1,"survey complete","strong support","7"
"7927634593",TRUE,1,"no answer",,
"4523986137",TRUE,1,"no answer",,
"8592368749",TRUE,1,"no answer",,
"6549656975",TRUE,1,"survey complete","somewhat support","9"
"4937437469",TRUE,1,"no answer",,
"7245348249",TRUE,1,"no answer",,
"6841529647",TRUE,1,"no answer",,
"8921753826",TRUE,2,"no answer",,
"6982785241",TRUE,1,"no answer",,
"5977389183",TRUE,1,"survey complete","somewhat support","refused"
"4131929125",TRUE,1,"no answer",,
"1349583762",TRUE,1,"no answer",,
"9648143541",TRUE,1,"no answer",,
"2186933675",TRUE,1,"no answer",,
"3642188269",TRUE,2,"no answer",,
"4317533864",TRUE,2,"no answer",,
"2898727521",TRUE,2,"no answer",,
"7959418197",TRUE,1,"no answer",,
"3789833968",TRUE,1,"no answer",,
"8799183527",TRUE,1,"no answer",,
"9732451289",TRUE,1,"no answer",,
"5893151253",TRUE,1,"no answer",,
"8239845639",TRUE,1,"no answer",,
"2951872684",TRUE,1,"no answer",,
"7851781829",TRUE,1,"survey complete","somewhat support","9"
"1437924965",TRUE,2,"survey complete","somewhat support","9"
"4878673478",TRUE,1,"no answer",,
"5745748451",TRUE,1,"survey complete","somewhat support","9"
"9622437846",TRUE,1,"no answer",,
"9761876213",TRUE,1,"survey complete","neither support nor oppose","8"
"8566922938",TRUE,1,"survey complete","neither support nor oppose","10"
"8732716514",TRUE,1,"survey complete","somewhat support","7"
"7151539142",TRUE,1,"no answer",,
"9473171824",TRUE,1,"no answer",,
"8321928617",TRUE,1,"no answer",,
"7297214281",TRUE,1,"no answer",,
"8955274186",TRUE,1,"survey complete","somewhat support","9"
"3543627635",TRUE,1,"no answer",,
"3267824382",TRUE,2,"survey complete","somewhat support","9"
"8947948539",TRUE,1,"no answer",,
"7193258954",TRUE,1,"no answer",,
"8572817834",TRUE,1,"no answer",,
"5923924689",TRUE,1,"no answer",,
"7922467816",TRUE,1,"no answer",,
"8652345631",TRUE,1,"no answer",,
"4356488517",TRUE,2,"no answer",,
"5633877964",TRUE,1,"no answer",,
"9853951864",TRUE,2,"survey complete","somewhat oppose","9"
"9323722845",TRUE,2,"no answer",,
"5288979847",TRUE,2,"no answer",,
"4581854582",TRUE,1,"no answer",,
"5781639324",TRUE,1,"survey complete","somewhat support","5"
"9328692594",TRUE,1,"no answer",,
"2894169317",TRUE,2,"no answer",,
"8793865961",TRUE,1,"survey complete","strongly oppose","9"
"6172178657",TRUE,2,"no answer",,
"7135433216",TRUE,1,"no answer",,
"2757927698",TRUE,2,"no answer",,
"1825472693",TRUE,1,"survey complete","somewhat support","9"
"3696897136",TRUE,1,"no answer",,
"3942919572",TRUE,2,"no answer",,
"9759439241",TRUE,1,"survey complete","somewhat oppose","10"
"7697428693",TRUE,1,"survey complete","somewhat support","8"
"9547128917",TRUE,2,"no answer",,
"7423145237",TRUE,1,"survey complete","strong support","6"
"1422474831",TRUE,1,"survey complete","strong support","10"
"4262566874",TRUE,1,"no answer",,
"5395648739",TRUE,1,"no answer",,
"1642676957",TRUE,1,"no answer",,
"4399452741",TRUE,2,"no answer",,
"8375412458",TRUE,1,"no answer",,
"2464656543",TRUE,2,"no answer",,
"5426725687",TRUE,1,"no answer",,
"8464574138",TRUE,1,"survey complete","somewhat oppose","5"
"7535739671",TRUE,1,"no answer",,
"7983929184",TRUE,1,"survey complete","strong support","8"
"4235133296",TRUE,1,"no answer",,
"4826943412",TRUE,1,"no answer",,
"4239684578",TRUE,1,"no answer",,
"4639585789",TRUE,2,"no answer",,
"7984837581",TRUE,1,"no answer",,
"5979612461",TRUE,1,"no answer",,
"3785695498",TRUE,1,"no answer",,
"4819122936",TRUE,1,"survey complete","strong support","10"
"9623852486",TRUE,1,"no answer",,
"1431894951",TRUE,2,"no answer",,
"3799387436",TRUE,1,"no answer",,
"1874917683",TRUE,1,"no answer",,
"2634896914",TRUE,1,"survey complete","somewhat oppose","5"
"3748933456",TRUE,1,"survey complete","strongly oppose","3"
"5216536125",TRUE,2,"no answer",,
"9852859143",TRUE,1,"no answer",,
"5385685461",TRUE,2,"no answer",,
"4899411748",TRUE,1,"no answer",,
"4984388936",TRUE,1,"survey complete","somewhat support","9"
"3299428967",TRUE,1,"no answer",,
"2917629512",TRUE,1,"survey complete","strong support","8"
"6943866314",TRUE,1,"no answer",,
"2373978369",TRUE,1,"no answer",,
"6394783862",TRUE,1,"no answer",,
"8422616413",TRUE,1,"survey complete","somewhat support","10"
"2874959278",TRUE,1,"no answer",,
"6315735934",TRUE,1,"no answer",,
"5826822148",TRUE,1,"no answer",,
"7682155249",TRUE,1,"no answer",,
"9137866981",TRUE,1,"survey complete","somewhat support","6"
"4282961952",TRUE,1,"no answer",,
"7311892537",TRUE,1,"survey complete","somewhat support","8"
"7291877983",TRUE,1,"survey complete","neither support nor oppose","9"
"3296952357",TRUE,1,"no answer",,
"8617644389",TRUE,1,"no answer",,
"5685314539",TRUE,1,"no answer",,
"4196548134",TRUE,1,"no answer",,
"2175831485",TRUE,1,"no answer",,
"5617695138",TRUE,1,"no answer",,
"7538528526",TRUE,1,"no answer",,
"5365834829",TRUE,1,"no answer",,
"6944574758",TRUE,1,"no answer",,
"8643157142",TRUE,1,"no answer",,
"1974152957",TRUE,1,"survey complete","neither support nor oppose","10"
"2373961438",TRUE,1,"survey complete","neither support nor oppose","5"
"9845121549",TRUE,2,"no answer",,
"6246239236",TRUE,1,"no answer",,
"2586217819",TRUE,1,"no answer",,
"8277267618",TRUE,2,"no answer",,
"7919765193",TRUE,1,"no answer",,
"8792836451",TRUE,1,"no answer",,
"4362632194",TRUE,1,"no answer",,
"7918214173",TRUE,2,"no answer",,
"8971641679",TRUE,1,"no answer",,
"8342686149",TRUE,1,"no answer",,
"9875898597",TRUE,1,"no answer",,
"8645384587",TRUE,1,"no answer",,
"4925417318",TRUE,1,"no answer",,
"6543867194",TRUE,1,"no answer",,
"2534875281",TRUE,1,"survey complete","strongly oppose","10"
"2595728627",TRUE,1,"no answer",,
"6283727834",TRUE,2,"survey complete","strongly oppose","9"
"6289719715",TRUE,1,"no answer",,
"3483852598",TRUE,1,"survey complete","neither support nor oppose","6"
"2632752736",TRUE,1,"no answer",,
"6374561563",TRUE,1,"no answer",,
"4917255189",TRUE,1,"no answer",,
"1273877619",TRUE,1,"no answer",,
"9729242357",TRUE,1,"no answer",,
"9127366258",TRUE,1,"no answer",,
"2688345271",TRUE,1,"no answer",,
"2166395627",TRUE,1,"no answer",,
"9417216318",TRUE,1,"no answer",,
"7644752879",TRUE,1,"survey complete","somewhat support","4"
"9634277146",TRUE,2,"no answer",,
"3256272316",TRUE,2,"survey complete","neither support nor oppose","4"
"5123956815",TRUE,1,"survey complete","somewhat oppose","9"
"3458374531",TRUE,1,"no answer",,
"2154529483",TRUE,2,"no answer",,
"6147916957",TRUE,1,"no answer",,
"3172655981",TRUE,1,"no answer",,
"3751291862",TRUE,2,"survey complete","somewhat oppose","5"
"4692649483",TRUE,1,"no answer",,
"9341286247",TRUE,2,"no answer",,
"4519722487",TRUE,1,"survey complete","somewhat support","5"
"2152984521",TRUE,1,"no answer",,
"9214924239",TRUE,1,"no answer",,
"8942469174",TRUE,1,"no answer",,
"5293141769",TRUE,1,"survey complete","strong support","5"
"8169152175",TRUE,1,"no answer",,
"2154967386",TRUE,1,"no answer",,
"7494582531",TRUE,2,"no answer",,
"4381545942",TRUE,1,"no answer",,
"6891754871",TRUE,1,"no answer",,
"3485236294",TRUE,1,"no answer",,
"1481735461",TRUE,2,"survey complete","neither support nor oppose","5"
"1289785342",TRUE,1,"no answer",,
"3929683418",TRUE,1,"no answer",,
"2841466453",TRUE,2,"no answer",,
"3288978917",TRUE,2,"no answer",,
"7593946948",TRUE,1,"no answer",,
"1271487435",TRUE,1,"no answer",,
"5314361952",TRUE,1,"no answer",,
"9587149852",TRUE,1,"no answer",,
"2717615128",TRUE,1,"survey complete","somewhat support","5"
"8171831783",TRUE,1,"no answer",,
"6751548429",TRUE,1,"no answer",,
"1673217439",TRUE,1,"no answer",,
"7133485182",TRUE,1,"survey complete","neither support nor oppose","8"
"4297439174",TRUE,1,"no answer",,
"1275727839",TRUE,1,"no answer",,
"7934524561",TRUE,1,"survey complete","strong support","9"
"7825819281",TRUE,1,"no answer",,
"9418371287",TRUE,2,"no answer",,
"5323519478",TRUE,2,"survey complete","neither support nor oppose","4"
"5216324139",TRUE,2,"no answer",,
"6451628671",TRUE,2,"no answer",,
"9362933148",TRUE,1,"no answer",,
"4899366597",TRUE,1,"survey complete","somewhat oppose","10"
"5725713512",TRUE,1,"no answer",,
"4782634837",TRUE,1,"no answer",,
"2452564569",TRUE,2,"no answer",,
"3483651296",TRUE,1,"no answer",,
"2578191952",TRUE,1,"no answer",,
"8946323162",TRUE,1,"no answer",,
"4367311362",TRUE,1,"no answer",,
"4787249547",TRUE,1,"no answer",,
"8416454936",TRUE,1,"no answer",,
"4851858473",TRUE,2,"no answer",,
"5983877459",TRUE,1,"no answer",,
"7647268794",TRUE,1,"no answer",,
"4698255326",TRUE,1,"survey complete","somewhat support","9"
"3656915726",TRUE,1,"no answer",,
"3595188736",TRUE,1,"no answer",,
"2166493567",TRUE,1,"no answer",,
"6182942183",TRUE,1,"survey complete","somewhat oppose","9"
"2398658412",TRUE,1,"no answer",,
"8698754693",TRUE,2,"no answer",,
"6248694356",TRUE,1,"no answer",,
"2317456214",TRUE,1,"no answer",,
"5173549276",TRUE,1,"no answer",,
"1325198396",TRUE,1,"survey complete","somewhat oppose","10"
"2758575128",TRUE,1,"no answer",,
"1492857213",TRUE,1,"no answer",,
"1687511647",TRUE,2,"no answer",,
"8364279521",TRUE,1,"no answer",,
"9176582853",TRUE,1,"no answer",,
"2948469381",TRUE,1,"no answer",,
"2851847415",TRUE,2,"survey complete","neither support nor oppose","5"
"2834716935",TRUE,1,"no answer",,
"4624627258",TRUE,1,"no answer",,
"7929417364",TRUE,2,"no answer",,
"4757137294",TRUE,1,"no answer",,
"1599213295",TRUE,1,"partial survey","somewhat oppose",
"7255369523",TRUE,2,"survey complete","strong support","10"
"2355918739",TRUE,2,"no answer",,
"7529842738",TRUE,1,"no answer",,
"7537165289",TRUE,1,"no answer",,
"2949212593",TRUE,2,"no answer",,
"4926175134",TRUE,1,"no answer",,
"7567536827",TRUE,1,"no answer",,
"3727312817",TRUE,2,"no answer",,
"2488673675",TRUE,2,"survey complete","somewhat support","7"
"4267581568",TRUE,1,"no answer",,
"7645982739",TRUE,1,"no answer",,
"2787247986",TRUE,2,"survey complete","somewhat support","8"
"2877534372",TRUE,1,"survey complete","somewhat support","5"
"6725696235",TRUE,1,"survey complete","somewhat support","7"
"4362972435",TRUE,1,"no answer",,
"5649311384",TRUE,1,"no answer",,
"9348561982",TRUE,1,"survey complete","strongly oppose","5"
"2512738564",TRUE,2,"no answer",,
"7129877568",TRUE,1,"no answer",,
"2186823587",TRUE,1,"no answer",,
"8977342987",TRUE,1,"no answer",,
"1974154182",TRUE,1,"no answer",,
"1568696284",TRUE,1,"no answer",,
"3483543924",TRUE,1,"no answer",,
"9251787896",TRUE,1,"no answer",,
"3548547483",TRUE,1,"no answer",,
"2588452674",TRUE,1,"no answer",,
"5321287543",TRUE,1,"no answer",,
"3967364718",TRUE,1,"no answer",,
"7941762869",TRUE,1,"no answer",,
"1325867428",TRUE,1,"no answer",,
"3524329852",TRUE,1,"survey complete","strong support","1"
"7354753876",TRUE,1,"no answer",,
"6816981295",TRUE,1,"no answer",,
"3623129825",TRUE,1,"no answer",,
"7611835784",TRUE,1,"survey complete","somewhat oppose","7"
"7525164298",TRUE,1,"no answer",,
"9734314863",TRUE,1,"no answer",,
"1482481734",TRUE,1,"no answer",,
"7232933864",TRUE,1,"no answer",,
"4768135172",TRUE,1,"no answer",,
"7638237453",TRUE,2,"no answer",,
"5366326423",TRUE,2,"no answer",,
"1494597652",TRUE,1,"no answer",,
"9817866437",TRUE,1,"no answer",,
"3623816295",TRUE,1,"no answer",,
"4534833651",TRUE,1,"no answer",,
"5761289857",TRUE,1,"survey complete","somewhat oppose","5"
"5791242789",TRUE,1,"no answer",,
"6921935127",TRUE,1,"no answer",,
"7382547215",TRUE,1,"survey complete","somewhat support","9"
"8156285697",TRUE,1,"no answer",,
"6234586471",TRUE,1,"no answer",,
"8727357693",TRUE,1,"survey complete","neither support nor oppose","9"
"1755473581",TRUE,1,"no answer",,
"5497568145",TRUE,1,"no answer",,
"1867921782",TRUE,1,"no answer",,
"8129725248",TRUE,1,"no answer",,
"2956313216",TRUE,1,"survey complete","strong support","6"
"6714674957",TRUE,1,"no answer",,
"9363291493",TRUE,1,"no answer",,
"4819163495",TRUE,2,"no answer",,
"1626856847",TRUE,2,"no answer",,
